🕘️更新时间,#genre#
CCTV-11,http://yp.qqqtv.top/bc/bc.php?id=CCTV-11+%E6%88%8F%E6%9B%B2&auth=66615415$订阅源
CCTV-11,http://keke.kandiantv.cn/migu720p.php?id=667987558$订阅源
CCTV-11,http://39.152.103.17:8089/tsfile/live/1010_1.m3u8$订阅源
CCTV-12,http://69.30.246.194/live/cctv12.m3u8$订阅源
CCTV-12,http://38.75.136.137:98/gslb/dsdqca/cctv12hd.m3u8?auth=test20251009$订阅源
CCTV-12,http://yp.qqqtv.top/bc/bc.php?id=CCTV-12+%E7%A4%BE%E4%BC%9A%E4%B8%8E%E6%B3%95&auth=66615415$订阅源
CCTV-12,http://keke.kandiantv.cn/migu720p.php?id=673168185$订阅源
CCTV-12,http://39.152.103.17:8089/tsfile/live/1011_1.m3u8$订阅源
CCTV-12,http://111.221.137.234:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-13,http://38.75.136.137:98/gslb/dsdqca/cctv13hd.m3u8?auth=test20251009$订阅源
CCTV-13,http://yp.qqqtv.top/bc/bc.php?id=CCTV-13+%E6%96%B0%E9%97%BB&auth=66615415$订阅源
CCTV-13,http://keke.kandiantv.cn/migu720p.php?id=608807423$订阅源
CCTV-13,http://39.152.103.17:8089/tsfile/live/1012_1.m3u8$订阅源
CCTV-13,http://111.221.137.234:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-14,http://38.75.136.137:98/gslb/dsdqca/chcdzdyhd.m3u8?auth=test20251009$订阅源
CCTV-14,http://yp.qqqtv.top/bc/bc.php?id=CCTV-14+%E5%B0%91%E5%84%BF&auth=66615415$订阅源
CCTV-14,http://39.152.103.17:8089/tsfile/live/1013_1.m3u8$订阅源
CCTV-14,http://27.41.245.32:801/hls/14/index.m3u8$订阅源
CCTV-14,http://btjg.net:809/hls/14/index.m3u8$订阅源
CCTV-14,http://tvlist.top/jd/index.php?id=cctv14&qt=183.224.122.114:8014$订阅源
CCTV-14,http://111.221.137.234:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-14,http://120.211.62.180:8000/hls/14/index.m3u8$订阅源
CCTV-15,http://38.75.136.137:98/gslb/dsdqca/chcymdyhd.m3u8?auth=test20251009$订阅源
CCTV-15,http://yp.qqqtv.top/bc/bc.php?id=CCTV-15+%E9%9F%B3%E4%B9%90&auth=66615415$订阅源
CCTV-15,http://39.152.103.17:8089/tsfile/live/1014_1.m3u8$订阅源
CCTV-15,http://btjg.net:809/hls/15/index.m3u8$订阅源
CCTV-15,http://tvlist.top/jd/index.php?id=cctv15&qt=183.224.122.114:8014$订阅源
CCTV-15,http://111.221.137.234:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-15,http://111.221.137.152:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-15,http://120.211.62.180:8000/hls/15/index.m3u8$订阅源
CCTV-16,http://69.30.246.194/live/cctv16.m3u8$订阅源
CCTV-16,http://38.75.136.137:98/gslb/dsdqca/chcjtyyhd.m3u8?auth=test20251009$订阅源
CCTV-16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8$订阅源
CCTV-16,http://tvlist.top/jd/index.php?id=cctv16&qt=tkmark.direct.quickconnect.to:8014$订阅源
CCTV-16,http://hmfs.f3322.net:3388/hls/36/index.m3u8$订阅源
CCTV-16,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2NjdHY1cC5tM3U4$订阅源
CCTV-16,rtsp://183.59.156.166/PLTV/88888905/224/3221230225/425398358.smil?rrsip=125.88.104.40$订阅源
CCTV-16,rtsp://10.15.250.13/PLTV/88888888/224/3221226747/10000100000000060000000006758792_0.smil$订阅源
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009$订阅源
CCTV-17,http://yp.qqqtv.top/bc/bc.php?id=CCTV-17+%E5%86%9C%E4%B8%9A%E5%86%9C%E6%9D%91&auth=66615415$订阅源
CCTV-17,http://keke.kandiantv.cn/migu720p.php?id=673168256$订阅源
CCTV-17,http://39.152.103.17:8089/tsfile/live/1016_1.m3u8$订阅源
CCTV-17,http://120.211.62.180:8000/hls/17/index.m3u8$订阅源

📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4$订阅源
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub$订阅源
广东卫视,http://23.237.228.134/live6/guangdong.m3u8$订阅源
广东卫视,http://keke.kandiantv.cn/migu720p.php?id=608831231$订阅源
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8$订阅源
广东卫视,http://39.152.103.17:8089/tsfile/live/1042_1.m3u8$订阅源
广东卫视,http://183.7.172.224:8888/hls/1/index.m3u8$订阅源
浙江卫视,http://69.30.246.194/live/zjws.m3u8$订阅源
浙江卫视,http://38.75.136.137:98/gslb/dsdqca/zjwshd.m3u8?auth=test20251009$订阅源
浙江卫视,http://yp.qqqtv.top/bc/bc.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&auth=66615415$订阅源
浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8$订阅源
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$订阅源
浙江卫视,http://39.152.103.17:8089/tsfile/live/1037_1.m3u8$订阅源
浙江卫视,http://27.41.245.32:801/hls/58/index.m3u8$订阅源
浙江卫视,http://tvlist.top/jd/index.php?id=zjws&qt=183.224.122.114:8014$订阅源
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8$订阅源
湖南卫视,http://69.30.246.194/live/hnws.m3u8$订阅源
湖南卫视,http://38.75.136.137:98/gslb/dsdqca/hnwshd.m3u8?auth=test20251009$订阅源
湖南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
湖南卫视,http://23.237.228.134/live6/hunan.m3u8$订阅源
湖南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000324/index.m3u8$订阅源
湖南卫视,http://222.214.208.34:59901/tsfile/live/0128_1.m3u8$订阅源
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8$订阅源
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009$订阅源
北京卫视,http://yp.qqqtv.top/1/api.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
北京卫视,http://23.237.228.134/live3/beijing.m3u8$订阅源
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$订阅源
北京卫视,http://39.152.103.17:8089/tsfile/live/1034_1.m3u8$订阅源
北京卫视,http://btjg.net:809/hls/43/index.m3u8$订阅源
北京卫视,http://tvlist.top/jd/index.php?id=live1023&qt=tkmark.direct.quickconnect.to:8014$订阅源
北京卫视,http://111.221.137.234:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
湖北卫视,http://38.75.136.137:98/gslb/dsdqca/hbwshd.m3u8?auth=test20251009$订阅源
湖北卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
湖北卫视,http://23.237.228.134/live6/hubei.m3u8$订阅源
湖北卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000325/index.m3u8$订阅源
湖北卫视,http://keke.kandiantv.cn/migu720p.php?id=947472496$订阅源
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8$订阅源
湖北卫视,http://39.152.103.17:8089/tsfile/live/1043_1.m3u8$订阅源
湖北卫视,http://btjg.net:809/hls/31/index.m3u8$订阅源
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub$订阅源
黑龙江卫视,http://yp.qqqtv.top/1/api.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86&auth=666858$订阅源
黑龙江卫视,http://23.237.228.134/live6/heilongjiang.m3u8$订阅源
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8$订阅源
黑龙江卫视,http://39.152.103.17:8089/tsfile/live/1055_1.m3u8$订阅源
黑龙江卫视,http://btjg.net:809/hls/39/index.m3u8$订阅源
黑龙江卫视,http://tvlist.top/jd/index.php?id=hljws&qt=183.224.122.114:8014$订阅源
黑龙江卫视,http://36.36.200.198:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$订阅源
安徽卫视,http://yp.qqqtv.top/1/api.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&auth=666858$订阅源
安徽卫视,http://23.237.228.134/live8/anhui.m3u8$订阅源
安徽卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000328/index.m3u8$订阅源
安徽卫视,http://39.152.103.17:8089/tsfile/live/1039_1.m3u8$订阅源
安徽卫视,http://btjg.net:809/hls/42/index.m3u8$订阅源
安徽卫视,http://tvlist.top/jd/index.php?id=live1031&qt=tkmark.direct.quickconnect.to:8014$订阅源
安徽卫视,http://111.221.137.234:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
重庆卫视,http://38.75.136.137:98/gslb/dsdqca/cqwshd.m3u8?auth=test20251009$订阅源
重庆卫视,http://yp.qqqtv.top/1/api.php?id=%E9%87%8D%E5%BA%86%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
重庆卫视,http://23.237.228.134/live6/chongqing.m3u8$订阅源
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8$订阅源
重庆卫视,http://183.220.107.138:4022/rtp/239.11.0.116:5140$订阅源
重庆卫视,http://39.152.103.17:8089/tsfile/live/1048_1.m3u8$订阅源
重庆卫视,http://btjg.net:809/hls/54/index.m3u8$订阅源
重庆卫视,http://tvlist.top/jd/index.php?id=live1041&qt=tkmark.direct.quickconnect.to:8014$订阅源
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$订阅源
东方卫视,http://69.30.246.194/live/dfws.m3u8$订阅源
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009$订阅源
东方卫视,http://yp.qqqtv.top/1/api.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
东方卫视,http://23.237.228.134/live3/dongfang.m3u8$订阅源
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$订阅源
东方卫视,http://keke.kandiantv.cn/migu720p.php?id=651632648$订阅源
东方卫视,http://183.220.107.138:4022/rtp/239.11.0.68:5140$订阅源
东南卫视,http://38.75.136.137:98/gslb/dsdqca/dnwshd.m3u8?auth=test20251009$订阅源
东南卫视,http://23.237.228.134/live6/dongnan.m3u8$订阅源
东南卫视,http://keke.kandiantv.cn/migu720p.php?id=849116810$订阅源
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8$订阅源
东南卫视,http://39.152.103.17:8089/tsfile/live/1081_1.m3u8$订阅源
东南卫视,http://btjg.net:809/hls/44/index.m3u8$订阅源
东南卫视,http://tvlist.top/jd/index.php?id=dnws&qt=183.224.122.114:8014$订阅源
东南卫视,http://shuangyashan.coccc.online:65000/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub$订阅源
甘肃卫视,http://yp.qqqtv.top/1/api.php?id=%E7%94%98%E8%82%83%E5%8D%AB%E8%A7%86&auth=666858$订阅源
甘肃卫视,http://23.237.228.134/live8/gansu.m3u8$订阅源
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8$订阅源
甘肃卫视,http://btjg.net:809/hls/63/index.m3u8$订阅源
甘肃卫视,http://tvlist.top/jd/index.php?id=live1053&qt=tkmark.direct.quickconnect.to:8014$订阅源
甘肃卫视,http://218.17.33.178:53290/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch21092610332476918454.rsc/92476_Uni.sdp$订阅源
广西卫视,rtmp://live.gxrb.com.cn/hls/a23$订阅源
广西卫视,http://38.75.136.137:98/gslb/dsdqca/gxwshd.m3u8?auth=test20251009$订阅源
广西卫视,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
广西卫视,http://23.237.228.134/live6/guangxi.m3u8$订阅源
广西卫视,http://39.152.103.17:8089/tsfile/live/1077_1.m3u8$订阅源
广西卫视,http://27.41.245.32:801/hls/34/index.m3u8$订阅源
广西卫视,http://btjg.net:809/hls/40/index.m3u8$订阅源
广西卫视,http://tvlist.top/jd/index.php?id=live1044&qt=tkmark.direct.quickconnect.to:8014$订阅源
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub$订阅源
贵州卫视,http://23.237.228.134/live6/guizhou.m3u8$订阅源
贵州卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000329/index.m3u8$订阅源
贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://39.152.103.17:8089/tsfile/live/1041_1.m3u8$订阅源
贵州卫视,http://btjg.net:809/hls/34/index.m3u8$订阅源
贵州卫视,http://tvlist.top/jd/index.php?id=live1038&qt=tkmark.direct.quickconnect.to:8014$订阅源
贵州卫视,http://gfr.x3322.net:9901/tsfile/live/1100_1.m3u8$订阅源
海南卫视,http://yp.qqqtv.top/bc/bc.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&auth=66615415$订阅源
海南卫视,http://23.237.228.134/live6/hainan.m3u8$订阅源
海南卫视,http://keke.kandiantv.cn/migu720p.php?id=947472502$订阅源
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8$订阅源
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8$订阅源
海南卫视,http://27.41.245.32:801/hls/36/index.m3u8$订阅源
海南卫视,http://btjg.net:809/hls/61/index.m3u8$订阅源
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub$订阅源
河北卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B2%B3%E5%8C%97%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
河北卫视,http://23.237.228.134/live8/hebei.m3u8$订阅源
河北卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000330/index.m3u8$订阅源
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8$订阅源
河北卫视,http://183.220.107.138:4022/rtp/239.11.0.31:5140$订阅源
河北卫视,http://39.152.103.17:8089/tsfile/live/1079_1.m3u8$订阅源
河北卫视,http://btjg.net:809/hls/45/index.m3u8$订阅源
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub$订阅源
河南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
河南卫视,http://23.237.228.134/live6/henan.m3u8$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://keke.kandiantv.cn/migu720p.php?id=790187291$订阅源
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8$订阅源
河南卫视,http://39.152.103.17:8089/tsfile/live/1080_1.m3u8$订阅源
河南卫视,http://btjg.net:809/hls/55/index.m3u8$订阅源
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub$订阅源
吉林卫视,http://yp.qqqtv.top/bc/bc.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&auth=66615415$订阅源
吉林卫视,http://23.237.228.134/live8/jilin.m3u8$订阅源
吉林卫视,http://keke.kandiantv.cn/migu720p.php?id=947472500$订阅源
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8$订阅源
吉林卫视,http://183.220.107.138:4022/rtp/239.11.0.35:5140$订阅源
吉林卫视,http://39.152.103.17:8089/tsfile/live/1047_1.m3u8$订阅源
吉林卫视,http://btjg.net:809/hls/38/index.m3u8$订阅源
江苏卫视,https://txmov2.a.kwimgs.com/upic/2023/02/07/12/BMjAyMzAyMDcxMjQ3NDlfNzM5MzQzNzIyXzk1NjcxMTk5ODM5XzBfMw==_b_Bb92095c7df3c98b458dd14abf1d4b575.mp4$订阅源
江苏卫视,http://69.30.246.194/live/jsws.m3u8$订阅源
江苏卫视,http://38.75.136.137:98/gslb/dsdqca/jswshd.m3u8?auth=test20251009$订阅源
江苏卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
江苏卫视,http://23.237.228.134/live3/jiangsu.m3u8$订阅源
江苏卫视,http://keke.kandiantv.cn/migu720p.php?id=623899368$订阅源
江苏卫视,http://222.214.208.34:59901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://183.220.107.138:4022/rtp/239.11.0.76:5140$订阅源
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub$订阅源
江西卫视,http://23.237.228.134/live8/jiangxi.m3u8$订阅源
江西卫视,http://keke.kandiantv.cn/migu720p.php?id=783847495$订阅源
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8$订阅源
江西卫视,http://39.152.103.17:8089/tsfile/live/1078_1.m3u8$订阅源
江西卫视,http://btjg.net:809/hls/56/index.m3u8$订阅源
江西卫视,http://tvlist.top/jd/index.php?id=jxws&qt=183.224.122.114:8014$订阅源
江西卫视,http://111.221.137.234:44330/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
辽宁卫视,http://38.75.136.137:98/gslb/dsdqca/lnwshd.m3u8?auth=test20251009$订阅源
辽宁卫视,http://yp.qqqtv.top/1/api.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86HD&auth=666858$订阅源
辽宁卫视,http://23.237.228.134/live8/liaoning.m3u8$订阅源
辽宁卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000326/index.m3u8$订阅源
辽宁卫视,http://keke.kandiantv.cn/migu720p.php?id=630291707$订阅源
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8$订阅源
辽宁卫视,http://tvlist.top/jd/index.php?id=lnws&qt=183.224.122.114:8014$订阅源
辽宁卫视,http://111.221.137.234:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub$订阅源
内蒙古卫视,http://23.237.228.134/live8/neimenggu.m3u8$订阅源
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8$订阅源
内蒙古卫视,http://tvlist.top/jd/index.php?id=neimenggu&qt=183.224.122.114:8014$订阅源
内蒙古卫视,http://shuangyashan.coccc.online:65000/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,rtsp://10.15.250.13/PLTV/88888888/224/0/3221226104/000000000vfq.smil$订阅源
内蒙古卫视,rtsp://183.59.156.166/PLTV/88888905/224/3221227133/10000100000000060000000000937736_0.smil?rrsip=125.88.104.40$订阅源
内蒙古卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch10120118290217488762.rsc/70041_Uni.sdp$订阅源
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub$订阅源
宁夏卫视,http://183.220.107.138:4022/rtp/239.11.0.57:5140$订阅源
宁夏卫视,http://btjg.net:809/hls/51/index.m3u8$订阅源
宁夏卫视,http://tvlist.top/jd/index.php?id=linxws&qt=183.224.122.114:8014$订阅源
宁夏卫视,http://shuangyashan.coccc.online:65000/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9saW54d3MubTN1OA==$订阅源
宁夏卫视,http://60.13.52.236:65500/newlive/live/hls/46/live.m3u8$订阅源
宁夏卫视,http://shijiazhuangjingshi-b.synology.me:8092/hls/45/index.m3u8$订阅源
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$订阅源
青海卫视,http://yp.qqqtv.top/bc/bc.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&auth=66615415$订阅源
青海卫视,http://23.237.228.134/live8/shandong.m3u8$订阅源
青海卫视,http://keke.kandiantv.cn/migu720p.php?id=947472506$订阅源
